comment,blacklist_suggestions,overall_quality,factual_correctness,rating_time,warm_up,user_suggestions,action_coherence,linguistic_difference,content_similarity,identical_information,exhaustive_information,story_edit,story_old,grammar,implicit_fact_check,citation_correct,context_realization,false_gender,false_mood,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,lexical_correctness,syntactic_correctness,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date,src,tgt,title,len_sentences,len_words,len_quotes
-1,-1,50.0,100.0,1:48,0,-1,100.0,50.0,75.0,100.0,100.0,-1,-1,74.32432432432438,-1,20.0,-1,-1,-1,-1,-1,-1,1. corr. cit. &quot;was&quot;2. G&S3. corr. cit. &quot;would&quot;4. G&S,1. is imposing sanctions 2. military ‘s 3. Ottawa will not 4. Myanmar ‘s armed forces,-1,-1,-1,-1,100.0,100.0,109999,1,,,,,,500a20710016527e2ba168c24570a333,,0,8.616322040557861,7.387196540832519,50504,2022-11-12 19:02:26,"Canada, acting with the United States and Britain, is imposing sanctions on four Myanmar entities in response to the ""military's ongoing repression"" in the Asian country, the foreign ministry said in a statement on Friday.

Ottawa will not hesitate to take further measures if need be, the statement said. The sanctions target military entities responsible for supporting Myanmar's armed forces, which seized power in February this year.","Canada, acting with the United States and Britain, is imposing sanctions on four Myanmar entities, the foreign ministry said in a statement, in response to the “military ‘s ongoing repression” in the Asian country.

Ottawa will not hesitate further measures if needed, the statement said. In February this year, the sanctions targeted military entities responsible for supporting Myanmar ‘s armed forces.",500a20710016527e2ba168c24570a333,3,74,1
-1,-1,50.0,100.0,4:35,1,-1,81.25,50.0,75.0,100.0,100.0,-1,-1,90.20618556701035,-1,60.00000000000001,-1,-1,-1,-1,sentences are restated with correct synonyms and orders ,since the pandemic began,correlative conjunctions &#039;and&#039; is replaced incorrectly with the word including&comma; which changed the meaning of the sentence; unnecessary comma in a sentence ,including a “partial closure” for the first two weeks of the Islamic holy month of Ramadan,-1,-1,-1,-1,100.0,100.0,110016,1,,,,,,0f0671ad7b6e84c366c2f01380773586,,0,13.904397010803224,12.228824377059937,106542,2022-11-08 07:28:29,"Turkey recorded 59,187 new coronavirus cases in the last 24 hours, health ministry data showed on Tuesday, registering the highest daily rise since the beginning of the pandemic.

The total number of cases stood at 3.962 million.

The data also showed 273 people had lost their lives due to COVID-19 in the same period, bringing the total death toll to 34,455.

Turkish President Tayyip Erdogan on Tuesday announced several new restrictions and a ""partial closure"" for the first two weeks of the Islamic holy month of Ramadan to curb surging coronavirus infections.","Turkey logged 59,187 new coronavirus cases in the last 24 hours on Tuesday, health ministry data showed, registering the highest daily rise since the pandemic began.

Total cases stand at 3.962 million.

Data also showed 273 people had lost their lives during the same period due to COVID-19, bringing the total death toll to 34,455.

Turkish President Tayyip Erdogan on Tuesday announced several new restrictions, including a “partial closure” for the first two weeks of the Islamic holy month of Ramadan, to curb surging coronavirus infections.",0f0671ad7b6e84c366c2f01380773586,4,97,1
-1,-1,50.0,,1:38,1,-1,,25.0,75.0,,,-1,-1,,-1,,-1,-1,-1,-1,content is similar&comma; syntax and small words are changed,-1,-1,Turkey logged 59&comma;187 new coronavirus cases in the last 24 hours on Tuesday&comma; health ministry data showed&comma; registering the highest daily rise since the pandemic began,-1,-1,-1,-1,,75.0,110016,1,,,,,,0f0671ad7b6e84c366c2f01380773586,,0,13.904397010803224,12.228824377059937,106541,2022-11-13 10:53:39,"Turkey recorded 59,187 new coronavirus cases in the last 24 hours, health ministry data showed on Tuesday, registering the highest daily rise since the beginning of the pandemic.

The total number of cases stood at 3.962 million.

The data also showed 273 people had lost their lives due to COVID-19 in the same period, bringing the total death toll to 34,455.

Turkish President Tayyip Erdogan on Tuesday announced several new restrictions and a ""partial closure"" for the first two weeks of the Islamic holy month of Ramadan to curb surging coronavirus infections.","Turkey logged 59,187 new coronavirus cases in the last 24 hours on Tuesday, health ministry data showed, registering the highest daily rise since the pandemic began.

Total cases stand at 3.962 million.

Data also showed 273 people had lost their lives during the same period due to COVID-19, bringing the total death toll to 34,455.

Turkish President Tayyip Erdogan on Tuesday announced several new restrictions, including a “partial closure” for the first two weeks of the Islamic holy month of Ramadan, to curb surging coronavirus infections.",0f0671ad7b6e84c366c2f01380773586,4,97,1
-1,-1,50.0,100.0,1:30,0,-1,100.0,25.0,75.0,100.0,100.0,-1,-1,90.20618556701035,-1,60.00000000000001,-1,-1,-1,-1,-1,-1,1. G&S Komma,1. Ramadan&comma; to curb surging coronavirus infections. ,-1,-1,-1,-1,100.0,100.0,110016,1,,,,,,0f0671ad7b6e84c366c2f01380773586,,0,13.904397010803224,12.228824377059937,50504,2022-11-13 19:23:03,"Turkey recorded 59,187 new coronavirus cases in the last 24 hours, health ministry data showed on Tuesday, registering the highest daily rise since the beginning of the pandemic.

The total number of cases stood at 3.962 million.

The data also showed 273 people had lost their lives due to COVID-19 in the same period, bringing the total death toll to 34,455.

Turkish President Tayyip Erdogan on Tuesday announced several new restrictions and a ""partial closure"" for the first two weeks of the Islamic holy month of Ramadan to curb surging coronavirus infections.","Turkey logged 59,187 new coronavirus cases in the last 24 hours on Tuesday, health ministry data showed, registering the highest daily rise since the pandemic began.

Total cases stand at 3.962 million.

Data also showed 273 people had lost their lives during the same period due to COVID-19, bringing the total death toll to 34,455.

Turkish President Tayyip Erdogan on Tuesday announced several new restrictions, including a “partial closure” for the first two weeks of the Islamic holy month of Ramadan, to curb surging coronavirus infections.",0f0671ad7b6e84c366c2f01380773586,4,97,1
-1,-1,25.0,100.0,6:3,0,-1,50.0,25.0,50.0,100.0,83.33333333333333,-1,-1,100.0,-1,,-1,-1,-1,-1,the sentences are restated with regard to the word order and structure ,since the beginning of the pandemic,word is replaced incorrectly&comma; the last and the latest imply different meanings. incorrect conjunctions some facts are missing in the output text ,for the latest 24 hours; The latest daily death toll was 211 to 32&comma;667&comma; the highest since early January,-1,-1,-1,-1,83.33333333333333,66.66666666666666,110101,3,,,,,,d8e845fc12f3fd2d3f1a47580403b3dd,,0,15.164205312728882,10.101056337356567,106542,2022-11-08 07:34:33,"Turkey recorded 49,584 new coronavirus cases in the last 24 hours, health ministry data showed on Tuesday, the highest level since the start of the pandemic.

Last week President Tayyip Erdogan announced a tightening of coronavirus restrictions, including the return of full nationwide weekend lockdowns during the Islamic fasting month of Ramadan, which starts on April 13.

The latest daily death toll was 211, the highest since early January, bringing the cumulative toll to 32,667.","Turkey recorded 49,584 new coronavirus cases for the latest 24 hours, health ministry data showed on Tuesday, the highest level since the beginning of the pandemic.

President Tayyip Erdogan announced a tightening of coronavirus restrictions last week, including the return of full nationwide weekend lockdowns during the Islamic fasting month of Ramadan to start on April 13.

The latest daily death toll was 211 to 32,667, the highest since early January.",d8e845fc12f3fd2d3f1a47580403b3dd,3,78,0
-1,-1,25.0,,1:57,0,-1,,75.0,50.0,,83.33333333333333,-1,-1,,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,66.66666666666666,110101,3,,,,,,d8e845fc12f3fd2d3f1a47580403b3dd,,0,15.164205312728882,10.101056337356567,106546,2022-11-08 12:40:01,"Turkey recorded 49,584 new coronavirus cases in the last 24 hours, health ministry data showed on Tuesday, the highest level since the start of the pandemic.

Last week President Tayyip Erdogan announced a tightening of coronavirus restrictions, including the return of full nationwide weekend lockdowns during the Islamic fasting month of Ramadan, which starts on April 13.

The latest daily death toll was 211, the highest since early January, bringing the cumulative toll to 32,667.","Turkey recorded 49,584 new coronavirus cases for the latest 24 hours, health ministry data showed on Tuesday, the highest level since the beginning of the pandemic.

President Tayyip Erdogan announced a tightening of coronavirus restrictions last week, including the return of full nationwide weekend lockdowns during the Islamic fasting month of Ramadan to start on April 13.

The latest daily death toll was 211 to 32,667, the highest since early January.",d8e845fc12f3fd2d3f1a47580403b3dd,3,78,0
-1,-1,25.0,86.66666666666667,6:0,1,-1,75.0,25.0,75.0,100.0,100.0,-1,-1,63.4615384615385,-1,,-1,-1,-1,-1,-1,-1,misleading sentence,The latest daily death toll was 211 to 32&comma;667&comma; the highest since early January,-1,-1,-1,-1,100.0,66.66666666666666,110101,3,,,,,,d8e845fc12f3fd2d3f1a47580403b3dd,,0,15.164205312728882,10.101056337356567,12802,2022-11-10 06:43:51,"Turkey recorded 49,584 new coronavirus cases in the last 24 hours, health ministry data showed on Tuesday, the highest level since the start of the pandemic.

Last week President Tayyip Erdogan announced a tightening of coronavirus restrictions, including the return of full nationwide weekend lockdowns during the Islamic fasting month of Ramadan, which starts on April 13.

The latest daily death toll was 211, the highest since early January, bringing the cumulative toll to 32,667.","Turkey recorded 49,584 new coronavirus cases for the latest 24 hours, health ministry data showed on Tuesday, the highest level since the beginning of the pandemic.

President Tayyip Erdogan announced a tightening of coronavirus restrictions last week, including the return of full nationwide weekend lockdowns during the Islamic fasting month of Ramadan to start on April 13.

The latest daily death toll was 211 to 32,667, the highest since early January.",d8e845fc12f3fd2d3f1a47580403b3dd,3,78,0
-1,-1,0.0,,3:38,0,-1,75.0,25.0,25.0,,,-1,-1,,-1,,-1,-1,-1,-1,-1,-1,1. Syntactic error2. Coherence,1. &quot;(...)during the Islamic fasting month of Ramadan to start on April 13.&quot; 2. &quot;The latest daily death toll was 211 to 32&comma;667&comma; the highest since early January.&quot;,-1,-1,-1,-1,,66.66666666666666,110101,3,,,,,,d8e845fc12f3fd2d3f1a47580403b3dd,,0,15.164205312728882,10.101056337356567,89491,2022-11-11 15:00:28,"Turkey recorded 49,584 new coronavirus cases in the last 24 hours, health ministry data showed on Tuesday, the highest level since the start of the pandemic.

Last week President Tayyip Erdogan announced a tightening of coronavirus restrictions, including the return of full nationwide weekend lockdowns during the Islamic fasting month of Ramadan, which starts on April 13.

The latest daily death toll was 211, the highest since early January, bringing the cumulative toll to 32,667.","Turkey recorded 49,584 new coronavirus cases for the latest 24 hours, health ministry data showed on Tuesday, the highest level since the beginning of the pandemic.

President Tayyip Erdogan announced a tightening of coronavirus restrictions last week, including the return of full nationwide weekend lockdowns during the Islamic fasting month of Ramadan to start on April 13.

The latest daily death toll was 211 to 32,667, the highest since early January.",d8e845fc12f3fd2d3f1a47580403b3dd,3,78,0
-1,-1,75.0,,4:24,1,-1,,50.0,100.0,,,-1,-1,,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,110101,3,,,,,,d8e845fc12f3fd2d3f1a47580403b3dd,,0,15.164205312728882,10.101056337356567,79689,2022-11-12 11:59:25,"Turkey recorded 49,584 new coronavirus cases in the last 24 hours, health ministry data showed on Tuesday, the highest level since the start of the pandemic.

Last week President Tayyip Erdogan announced a tightening of coronavirus restrictions, including the return of full nationwide weekend lockdowns during the Islamic fasting month of Ramadan, which starts on April 13.

The latest daily death toll was 211, the highest since early January, bringing the cumulative toll to 32,667.","Turkey recorded 49,584 new coronavirus cases for the latest 24 hours, health ministry data showed on Tuesday, the highest level since the beginning of the pandemic.

President Tayyip Erdogan announced a tightening of coronavirus restrictions last week, including the return of full nationwide weekend lockdowns during the Islamic fasting month of Ramadan to start on April 13.

The latest daily death toll was 211 to 32,667, the highest since early January.",d8e845fc12f3fd2d3f1a47580403b3dd,3,78,0
-1,-1,25.0,100.0,3:22,0,-1,100.0,25.0,75.0,100.0,100.0,-1,-1,87.82051282051277,-1,,-1,-1,-1,-1,-1,-1,1. G&S2. lex. corr. 3. lex. corr,1. for the latest 24 hours 2. to start on April 13 3. was 211 to 32&comma;667,-1,-1,-1,-1,66.66666666666666,100.0,110101,3,,,,,,d8e845fc12f3fd2d3f1a47580403b3dd,,0,15.164205312728882,10.101056337356567,50504,2022-11-12 15:54:28,"Turkey recorded 49,584 new coronavirus cases in the last 24 hours, health ministry data showed on Tuesday, the highest level since the start of the pandemic.

Last week President Tayyip Erdogan announced a tightening of coronavirus restrictions, including the return of full nationwide weekend lockdowns during the Islamic fasting month of Ramadan, which starts on April 13.

The latest daily death toll was 211, the highest since early January, bringing the cumulative toll to 32,667.","Turkey recorded 49,584 new coronavirus cases for the latest 24 hours, health ministry data showed on Tuesday, the highest level since the beginning of the pandemic.

President Tayyip Erdogan announced a tightening of coronavirus restrictions last week, including the return of full nationwide weekend lockdowns during the Islamic fasting month of Ramadan to start on April 13.

The latest daily death toll was 211 to 32,667, the highest since early January.",d8e845fc12f3fd2d3f1a47580403b3dd,3,78,0
-1,-1,50.0,,1:32,0,-1,,50.0,75.0,,83.33333333333333,-1,-1,,-1,,-1,-1,-1,-1,content is similar&comma; change of small words and syntax,-1,-1,The latest daily death toll was 211 to 32&comma;667&comma; the highest since early January,-1,-1,-1,-1,,,110101,3,,,,,,d8e845fc12f3fd2d3f1a47580403b3dd,,0,15.164205312728882,10.101056337356567,106541,2022-11-13 17:45:40,"Turkey recorded 49,584 new coronavirus cases in the last 24 hours, health ministry data showed on Tuesday, the highest level since the start of the pandemic.

Last week President Tayyip Erdogan announced a tightening of coronavirus restrictions, including the return of full nationwide weekend lockdowns during the Islamic fasting month of Ramadan, which starts on April 13.

The latest daily death toll was 211, the highest since early January, bringing the cumulative toll to 32,667.","Turkey recorded 49,584 new coronavirus cases for the latest 24 hours, health ministry data showed on Tuesday, the highest level since the beginning of the pandemic.

President Tayyip Erdogan announced a tightening of coronavirus restrictions last week, including the return of full nationwide weekend lockdowns during the Islamic fasting month of Ramadan to start on April 13.

The latest daily death toll was 211 to 32,667, the highest since early January.",d8e845fc12f3fd2d3f1a47580403b3dd,3,78,0
-1,-1,25.0,100.0,7:18,0,-1,100.0,25.0,75.0,100.0,100.0,-1,-1,77.734375,-1,70.0,-1,-1,-1,-1,the content of the input and output text is very similar&comma; and all the details are included in the output text ,-1,the article &#039;the&#039; is replaced with the wrong article&comma; it was suppose to be specific, pro - Kurdish ; A Turkish prosecutor filed the case with a constitutional court,-1,-1,-1,-1,100.0,100.0,110012,1,,,,,,d4a2bc0d8adcddb3b426786d9576d80f,,0,12.518143653869627,11.011135816574097,106542,2022-11-08 07:41:52,"Turkish President Tayyip Erdogan's nationalist ally on Thursday welcomed a case by a top prosecutor demanding the closure of the pro-Kurdish opposition, saying the party should be shut, ""never to be opened again"".

A Turkish prosecutor filed a case with the constitutional court on Wednesday demanding a ban on the Peoples' Democratic Party (HDP) over alleged ties to Kurdish militants, the culmination of a years-long crackdown against parliament's third largest party.

Devlet Bahceli, leader of the Nationalist Movement Party (MHP) which led calls for the HDP's closure in recent weeks, said it was a ""criminal organisation disguised in a political cloak"".","Turkish President Tayyip Erdogan ‘s nationalist ally on Thursday welcomed a case by a top prosecutor demanding the closure of the pro - Kurdish opposition and said the party should be shut, “never to be opened again”.

A Turkish prosecutor filed the case with a constitutional court on Wednesday demanding a ban on the Peoples ‘Democratic Party (HDP) over alleged ties to Kurdish militants, the culmination of a years-long crackdown against parliament’ s third - largest party.

It is a “criminal organisation disguised in a political cloak”, said Devlet Bahceli, leader of the Nationalist Movement Party (MHP), which led calls for the HDP ‘s closure in recent weeks.",d4a2bc0d8adcddb3b426786d9576d80f,3,128,2
